_id,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
2865,2C-193,2024-JUN-FINAL-Weekday-08,4507115-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579293,2C0114
2866,2C-193,2024-JUN-FINAL-Weekday-08,4507116-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579321,2C0114
2867,2C-193,2024-JUN-FINAL-Weekday-08,4507117-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579321,2C0114
2868,2C-193,2024-JUN-FINAL-Weekday-08,4507118-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579274,2C0114
2869,2C-193,2024-JUN-FINAL-Weekday-08,4507119-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579349,2C0114
2870,2C-193,2024-JUN-FINAL-Weekday-08,4507120-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579292,2C0114
2871,2C-193,2024-JUN-FINAL-Weekday-08,4507121-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579334,2C0110
2872,2C-193,2024-JUN-FINAL-Weekday-08,4507122-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579369,2C0110
2873,2C-193,2024-JUN-FINAL-Weekday-08,4507123-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579321,2C0110
2874,2C-193,2024-JUN-FINAL-Weekday-08,4507124-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579355,2C0110
2875,2C-193,2024-JUN-FINAL-Weekday-08,4507125-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579311,2C0110
2876,2C-193,2024-JUN-FINAL-Weekday-08,4507126-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579311,2C0110
2877,2C-193,2024-JUN-FINAL-Weekday-08,4507127-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579301,2C0110
2878,2C-193,2024-JUN-FINAL-Weekday-08,4507128-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579293,2C0110
2879,2C-193,2024-JUN-FINAL-Weekday-08,4507129-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579327,2C0110
2880,2C-193,2024-JUN-FINAL-Weekday-08,4507130-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579334,2C0110
2881,2C-193,2024-JUN-FINAL-Weekday-08,4507131-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579349,2C0110
2882,2C-193,2024-JUN-FINAL-Weekday-08,4507132-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579301,2C0110
2883,2C-193,2024-JUN-FINAL-Weekday-08,4507133-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579349,2C0110
2884,2C-193,2024-JUN-FINAL-Weekday-08,4507134-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579274,2C0110
2885,2C-193,2024-JUN-FINAL-Weekday-08,4507135-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579321,2C0110
2886,2C-193,2024-JUN-FINAL-Weekday-08,4507136-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579301,2C0110
2887,2C-193,2024-JUN-FINAL-Weekday-08,4507137-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579327,2C0110
2888,2C-193,2024-JUN-FINAL-Weekday-08,4507138-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579293,2C0110
2889,2C-193,2024-JUN-FINAL-Weekday-08,4507139-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579349,2C0110
2890,2C-193,2024-JUN-FINAL-Weekday-08,4507140-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579334,2C0110
2891,2C-193,2024-JUN-FINAL-Weekday-08,4507141-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579274,2C0110
2892,2C-193,2024-JUN-FINAL-Weekday-08,4507142-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579274,2C0110
2893,2C-193,2024-JUN-FINAL-Weekday-08,4507143-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579327,2C0110
2894,2C-193,2024-JUN-FINAL-Weekday-08,4507144-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579292,2C0110
2895,2C-193,2024-JUN-FINAL-Weekday-08,4507145-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579355,2C0110
2896,2C-193,2024-JUN-FINAL-Weekday-08,4507146-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579370,2C0110
2897,2C-193,2024-JUN-FINAL-Weekday-08,4507147-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579355,2C0110
2898,2C-193,2024-JUN-FINAL-Weekday-08,4507148-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579293,2C0110
2899,2C-193,2024-JUN-FINAL-Weekday-08,4507149-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579292,2C0110
2900,2C-193,2024-JUN-FINAL-Weekday-08,4507150-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579321,2C0110
2901,2A-193,2024-JUN-FINAL-Weekday-08,4507151-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579321,2A0085
2902,2A-193,2024-JUN-FINAL-Weekday-08,4507152-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579349,2A0085
2903,2A-193,2024-JUN-FINAL-Weekday-08,4507153-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579355,2A0085
2904,2A-193,2024-JUN-FINAL-Weekday-08,4507154-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579327,2A0085
2905,2A-193,2024-JUN-FINAL-Weekday-08,4507155-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579301,2A0085
2906,2A-193,2024-JUN-FINAL-Weekday-08,4507156-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579301,2A0085
2907,2A-193,2024-JUN-FINAL-Weekday-08,4507157-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579274,2A0085
2908,2A-193,2024-JUN-FINAL-Weekday-08,4507158-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579327,2A0085
2909,2A-193,2024-JUN-FINAL-Weekday-08,4507159-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579321,2A0085
2910,2A-193,2024-JUN-FINAL-Weekday-08,4507160-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579349,2A0085
2911,2A-193,2024-JUN-FINAL-Weekday-08,4507161-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579370,2A0085
2912,2A-193,2024-JUN-FINAL-Weekday-08,4507162-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579274,2A0085
2913,2A-193,2024-JUN-FINAL-Weekday-08,4507163-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579293,2A0085
2914,2A-193,2024-JUN-FINAL-Weekday-08,4507164-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579292,2A0085
2915,2A-193,2024-JUN-FINAL-Weekday-08,4507165-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579355,2A0085
2916,2A-193,2024-JUN-FINAL-Weekday-08,4507166-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579334,2A0085
2917,2A-193,2024-JUN-FINAL-Weekday-08,4507167-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579301,2A0085
2918,2A-193,2024-JUN-FINAL-Weekday-08,4507168-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579327,2A0085
2919,2A-193,2024-JUN-FINAL-Weekday-08,4507169-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/STONY POINT RD,1,579321,2A0085
2920,2A-193,2024-JUN-FINAL-Weekday-08,4507170-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579292,2A0089
2921,2A-193,2024-JUN-FINAL-Weekday-08,4507171-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579274,2A0089
2922,2A-193,2024-JUN-FINAL-Weekday-08,4507172-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579301,2A0089
2923,2A-193,2024-JUN-FINAL-Weekday-08,4507173-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579349,2A0089
2924,2A-193,2024-JUN-FINAL-Weekday-08,4507174-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579327,2A0089
2925,2A-193,2024-JUN-FINAL-Weekday-08,4507175-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579321,2A0089
2926,2A-193,2024-JUN-FINAL-Weekday-08,4507176-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579355,2A0089
2927,2A-193,2024-JUN-FINAL-Weekday-08,4507177-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579293,2A0089
2928,2A-193,2024-JUN-FINAL-Weekday-08,4507178-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579292,2A0089
2929,2A-193,2024-JUN-FINAL-Weekday-08,4507179-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579301,2A0089
2930,2A-193,2024-JUN-FINAL-Weekday-08,4507180-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579349,2A0089
2931,2A-193,2024-JUN-FINAL-Weekday-08,4507181-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579274,2A0089
2932,2A-193,2024-JUN-FINAL-Weekday-08,4507182-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579327,2A0089
2933,2A-193,2024-JUN-FINAL-Weekday-08,4507183-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579321,2A0089
2934,2A-193,2024-JUN-FINAL-Weekday-08,4507184-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579355,2A0089
2935,2A-193,2024-JUN-FINAL-Weekday-08,4507185-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579370,2A0089
2936,2A-193,2024-JUN-FINAL-Weekday-08,4507186-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579334,2A0089
2937,2A-193,2024-JUN-FINAL-Weekday-08,4507187-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579327,2A0089
2938,2A-193,2024-JUN-FINAL-Weekday-08,4507188-2024-JUN-FINAL-Weekday-08,2A FOREST HILL/NORTH AVE,0,579321,2A0089
2939,2C-193,2024-JUN-FINAL-Weekday-08,4507189-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579349,2C0114
2940,2C-193,2024-JUN-FINAL-Weekday-08,4507190-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579327,2C0114
2941,2C-193,2024-JUN-FINAL-Weekday-08,4507191-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579321,2C0114
2942,2C-193,2024-JUN-FINAL-Weekday-08,4507192-2024-JUN-FINAL-Weekday-08,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,579301,2C0114
2943,2C-193,2024-JUN-FINAL-Weekday-08,4507193-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579292,2C0110
2944,2C-193,2024-JUN-FINAL-Weekday-08,4507194-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579274,2C0110
2945,2C-193,2024-JUN-FINAL-Weekday-08,4507195-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579301,2C0110
2946,2C-193,2024-JUN-FINAL-Weekday-08,4507196-2024-JUN-FINAL-Weekday-08,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,579349,2C0110
2947,3A-193,2024-JUN-FINAL-Weekday-08,4507197-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579280,3A0037
2948,3A-193,2024-JUN-FINAL-Weekday-08,4507198-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579270,3A0037
2949,3A-193,2024-JUN-FINAL-Weekday-08,4507199-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579300,3A0037
2950,3A-193,2024-JUN-FINAL-Weekday-08,4507200-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579280,3A0037
2951,3A-193,2024-JUN-FINAL-Weekday-08,4507201-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579270,3A0037
2952,3A-193,2024-JUN-FINAL-Weekday-08,4507202-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579317,3A0037
2953,3A-193,2024-JUN-FINAL-Weekday-08,4507203-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579280,3A0037
2954,3A-193,2024-JUN-FINAL-Weekday-08,4507204-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579270,3A0037
2955,3A-193,2024-JUN-FINAL-Weekday-08,4507205-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579317,3A0037
2956,3A-193,2024-JUN-FINAL-Weekday-08,4507206-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579280,3A0037
2957,3A-193,2024-JUN-FINAL-Weekday-08,4507207-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579270,3A0037
2958,3A-193,2024-JUN-FINAL-Weekday-08,4507208-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579300,3A0037
2959,3A-193,2024-JUN-FINAL-Weekday-08,4507209-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579280,3A0037
2960,3A-193,2024-JUN-FINAL-Weekday-08,4507210-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579284,3A0037
2961,3A-193,2024-JUN-FINAL-Weekday-08,4507211-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579300,3A0037
2962,3A-193,2024-JUN-FINAL-Weekday-08,4507212-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579280,3A0037
2963,3A-193,2024-JUN-FINAL-Weekday-08,4507213-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579284,3A0037
2964,3A-193,2024-JUN-FINAL-Weekday-08,4507214-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579300,3A0037
2965,3A-193,2024-JUN-FINAL-Weekday-08,4507215-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579280,3A0037
2966,3A-193,2024-JUN-FINAL-Weekday-08,4507216-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579284,3A0037
2967,3A-193,2024-JUN-FINAL-Weekday-08,4507217-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579300,3A0037
2968,3A-193,2024-JUN-FINAL-Weekday-08,4507218-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579280,3A0037
2969,3A-193,2024-JUN-FINAL-Weekday-08,4507219-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579284,3A0037
2970,3A-193,2024-JUN-FINAL-Weekday-08,4507220-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579300,3A0037
2971,3A-193,2024-JUN-FINAL-Weekday-08,4507221-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579339,3A0037
2972,3A-193,2024-JUN-FINAL-Weekday-08,4507222-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579284,3A0037
2973,3A-193,2024-JUN-FINAL-Weekday-08,4507223-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579300,3A0037
2974,3A-193,2024-JUN-FINAL-Weekday-08,4507224-2024-JUN-FINAL-Weekday-08,3A U.S. 1/HIGHLAND PARK,0,579339,3A0037
2975,3A-193,2024-JUN-FINAL-Weekday-08,4507225-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579270,3A0035
2976,3A-193,2024-JUN-FINAL-Weekday-08,4507226-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579300,3A0035
2977,3A-193,2024-JUN-FINAL-Weekday-08,4507227-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579280,3A0035
2978,3A-193,2024-JUN-FINAL-Weekday-08,4507228-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579270,3A0035
2979,3A-193,2024-JUN-FINAL-Weekday-08,4507229-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579317,3A0035
2980,3A-193,2024-JUN-FINAL-Weekday-08,4507230-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579280,3A0035
2981,3A-193,2024-JUN-FINAL-Weekday-08,4507231-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579270,3A0035
2982,3A-193,2024-JUN-FINAL-Weekday-08,4507232-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579317,3A0035
2983,3A-193,2024-JUN-FINAL-Weekday-08,4507233-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579280,3A0035
2984,3A-193,2024-JUN-FINAL-Weekday-08,4507234-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579270,3A0035
2985,3A-193,2024-JUN-FINAL-Weekday-08,4507235-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579300,3A0035
2986,3A-193,2024-JUN-FINAL-Weekday-08,4507236-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579280,3A0035
2987,3A-193,2024-JUN-FINAL-Weekday-08,4507237-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579284,3A0035
2988,3A-193,2024-JUN-FINAL-Weekday-08,4507238-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579300,3A0035
2989,3A-193,2024-JUN-FINAL-Weekday-08,4507239-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579280,3A0035
2990,3A-193,2024-JUN-FINAL-Weekday-08,4507240-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579284,3A0035
2991,3A-193,2024-JUN-FINAL-Weekday-08,4507241-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579300,3A0035
2992,3A-193,2024-JUN-FINAL-Weekday-08,4507242-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579280,3A0035
2993,3A-193,2024-JUN-FINAL-Weekday-08,4507243-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579284,3A0035
2994,3A-193,2024-JUN-FINAL-Weekday-08,4507244-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579300,3A0035
2995,3A-193,2024-JUN-FINAL-Weekday-08,4507245-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579280,3A0035
2996,3A-193,2024-JUN-FINAL-Weekday-08,4507246-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579284,3A0035
2997,3A-193,2024-JUN-FINAL-Weekday-08,4507247-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579300,3A0035
2998,3A-193,2024-JUN-FINAL-Weekday-08,4507248-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579339,3A0035
2999,3A-193,2024-JUN-FINAL-Weekday-08,4507249-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579284,3A0035
3000,3A-193,2024-JUN-FINAL-Weekday-08,4507250-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579300,3A0035
3001,3A-193,2024-JUN-FINAL-Weekday-08,4507251-2024-JUN-FINAL-Weekday-08,3A U.S. 1/ HARWOOD,1,579339,3A0035
3002,3B-193,2024-JUN-FINAL-Weekday-08,4507252-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579279,3B0057
3003,3B-193,2024-JUN-FINAL-Weekday-08,4507253-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579317,3B0057
3004,3B-193,2024-JUN-FINAL-Weekday-08,4507254-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579339,3B0057
3005,3B-193,2024-JUN-FINAL-Weekday-08,4507255-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579284,3B0057
3006,3B-193,2024-JUN-FINAL-Weekday-08,4507256-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579319,3B0057
3007,3B-193,2024-JUN-FINAL-Weekday-08,4507257-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579341,3B0057
3008,3B-193,2024-JUN-FINAL-Weekday-08,4507258-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579279,3B0057
3009,3B-193,2024-JUN-FINAL-Weekday-08,4507259-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579300,3B0057
3010,3B-193,2024-JUN-FINAL-Weekday-08,4507260-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579339,3B0057
3011,3B-193,2024-JUN-FINAL-Weekday-08,4507261-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579284,3B0057
3012,3B-193,2024-JUN-FINAL-Weekday-08,4507262-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579319,3B0057
3013,3B-193,2024-JUN-FINAL-Weekday-08,4507263-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579341,3B0057
3014,3B-193,2024-JUN-FINAL-Weekday-08,4507264-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579279,3B0057
3015,3B-193,2024-JUN-FINAL-Weekday-08,4507265-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579317,3B0057
3016,3B-193,2024-JUN-FINAL-Weekday-08,4507266-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579339,3B0057
3017,3B-193,2024-JUN-FINAL-Weekday-08,4507267-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579270,3B0057
3018,3B-193,2024-JUN-FINAL-Weekday-08,4507268-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579319,3B0057
3019,3B-193,2024-JUN-FINAL-Weekday-08,4507269-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579341,3B0057
3020,3B-193,2024-JUN-FINAL-Weekday-08,4507270-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579279,3B0057
3021,3B-193,2024-JUN-FINAL-Weekday-08,4507271-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579317,3B0057
3022,3B-193,2024-JUN-FINAL-Weekday-08,4507272-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579339,3B0057
3023,3B-193,2024-JUN-FINAL-Weekday-08,4507273-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579270,3B0057
3024,3B-193,2024-JUN-FINAL-Weekday-08,4507274-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579362,3B0057
3025,3B-193,2024-JUN-FINAL-Weekday-08,4507275-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579319,3B0057
3026,3B-193,2024-JUN-FINAL-Weekday-08,4507276-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579279,3B0057
3027,3B-193,2024-JUN-FINAL-Weekday-08,4507277-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579317,3B0057
3028,3B-193,2024-JUN-FINAL-Weekday-08,4507278-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579280,3B0057
3029,3B-193,2024-JUN-FINAL-Weekday-08,4507279-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ HIGHLAND PARK,0,579270,3B0057
3030,3B-193,2024-JUN-FINAL-Weekday-08,4507280-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ BRIGHTPOINT,1,579284,3B0058
3031,3B-193,2024-JUN-FINAL-Weekday-08,4507281-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ BRIGHTPOINT,1,579319,3B0058
3032,3B-193,2024-JUN-FINAL-Weekday-08,4507282-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ BRIGHTPOINT,1,579341,3B0058
3033,3B-193,2024-JUN-FINAL-Weekday-08,4507283-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ BRIGHTPOINT,1,579279,3B0058
3034,3B-193,2024-JUN-FINAL-Weekday-08,4507284-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ BRIGHTPOINT,1,579300,3B0058
3035,3B-193,2024-JUN-FINAL-Weekday-08,4507285-2024-JUN-FINAL-Weekday-08,3B U.S. 1/ BRIGHTPOINT,1,579339,3B0058
